+--------------------------------------------------+------------------------+-----------------------+------------------------+
|                     formula                      |   operand 1 nnz (%)    |   operand 2 nnz (%)   |     result nnz (%)     |
|                    ƣƢơ,ƣ->Ƣơ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ƣơ,ĻƢ->ơĻ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|         ơĻ,ÙiĔbñĻßÉëYĲÊŸ->ơÙiĔbñßÉëYĲÊŸ          |     3 / 4 (75.00)      |   288 / 8192 (3.52)   |   368 / 8192 (4.49)    |
|         ơÙiĔbñßÉëYĲÊŸ,Êñ->ơÙiĔbñßÉëYĲÊŸ          |   368 / 8192 (4.49)    |     3 / 4 (75.00)     |   352 / 8192 (4.30)    |
|         ơÙiĔbñßÉëYĲÊŸ,Êë->ơÙiĔbñßÉëYĲÊŸ          |   352 / 8192 (4.30)    |     3 / 4 (75.00)     |   344 / 8192 (4.20)    |
|         ơÙiĔbñßÉëYĲÊŸ,ơi->ơÙiĔbñßÉëYĲÊŸ          |   344 / 8192 (4.20)    |     3 / 4 (75.00)     |   328 / 8192 (4.00)    |
|         ơÙiĔbñßÉëYĲÊŸ,eë->ơÙiĔbñßÉëYĲÊŸe         |   328 / 8192 (4.00)    |     3 / 4 (75.00)     |   520 / 16384 (3.17)   |
|        ơÙiĔbñßÉëYĲÊŸe,eY->ơÙiĔbñßÉëYĲÊŸe         |   520 / 16384 (3.17)   |     3 / 4 (75.00)     |   436 / 16384 (2.66)   |
|                   ȃȂȁ,ȃȂȁ->ȃȂȁ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ȃȂȁ,ȃ->Ȃȁ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ȃȁ,ȁi->Ȃi                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    Ȃi,eȂ->ie                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    ie,ei->ie                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|        ie,ơÙiĔbñßÉëYĲÊŸe->ieơÙĔbñßÉëYĲÊŸ         |     3 / 4 (75.00)      |   436 / 16384 (2.66)  |   432 / 16384 (2.64)   |
|        ieơÙĔbñßÉëYĲÊŸ,eÙ->ieơÙĔbñßÉëYĲÊŸ         |   432 / 16384 (2.64)   |     3 / 4 (75.00)     |   392 / 16384 (2.39)   |
|                   ìëê,ìëê->ìëê                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ìëê,ì->ëê                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|        ëê,ieơÙĔbñßÉëYĲÊŸ->êieơÙĔbñßÉYĲÊŸ         |     2 / 4 (50.00)      |   392 / 16384 (2.39)  |   392 / 16384 (2.39)   |
|        êieơÙĔbñßÉYĲÊŸ,êi->êieơÙĔbñßÉYĲÊŸ         |   392 / 16384 (2.39)   |     3 / 4 (75.00)     |   384 / 16384 (2.34)   |
|        êieơÙĔbñßÉYĲÊŸ,eî->êieơÙĔbñßÉYĲÊŸî        |   384 / 16384 (2.34)   |     3 / 4 (75.00)     |   704 / 32768 (2.15)   |
|       êieơÙĔbñßÉYĲÊŸî,bî->êieơÙĔbñßÉYĲÊŸî        |   704 / 32768 (2.15)   |     3 / 4 (75.00)     |   692 / 32768 (2.11)   |
|                   ïîí,ïîí->ïîí                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ïîí,ï->îí                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|       îí,êieơÙĔbñßÉYĲÊŸî->íêieơÙĔbñßÉYĲÊŸ        |     2 / 4 (50.00)      |   692 / 32768 (2.11)  |   692 / 32768 (2.11)   |
|       íêieơÙĔbñßÉYĲÊŸ,íñ->íêieơÙĔbñßÉYĲÊŸ        |   692 / 32768 (2.11)   |     3 / 4 (75.00)     |   540 / 32768 (1.65)   |
|       íêieơÙĔbñßÉYĲÊŸ,íi->íêieơÙĔbñßÉYĲÊŸ        |   540 / 32768 (1.65)   |     3 / 4 (75.00)     |   540 / 32768 (1.65)   |
|                   ƋƊƉ,ƋƊƉ->ƋƊƉ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ƋƊƉ,Ƌ->ƊƉ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    ƊƉ,íƊ->Ɖí                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|       Ɖí,íêieơÙĔbñßÉYĲÊŸ->ƉêieơÙĔbñßÉYĲÊŸ        |     3 / 4 (75.00)      |   540 / 32768 (1.65)  |   676 / 32768 (2.06)   |
|       ƉêieơÙĔbñßÉYĲÊŸ,Ɖß->ƉêieơÙĔbñßÉYĲÊŸ        |   676 / 32768 (2.06)   |     3 / 4 (75.00)     |   506 / 32768 (1.54)   |
|       ƉêieơÙĔbñßÉYĲÊŸ,Ɖi->ƉêieơÙĔbñßÉYĲÊŸ        |   506 / 32768 (1.54)   |     3 / 4 (75.00)     |   506 / 32768 (1.54)   |
|       ƉêieơÙĔbñßÉYĲÊŸ,bË->ƉêieơÙĔbñßÉYĲÊŸË       |   506 / 32768 (1.54)   |     3 / 4 (75.00)     |   996 / 65536 (1.52)   |
|      ƉêieơÙĔbñßÉYĲÊŸË,Éƫ->ƉêieơÙĔbñßÉYĲÊŸËƫ      |   996 / 65536 (1.52)   |     3 / 4 (75.00)     |  1868 / 131072 (1.43)  |
|     ƉêieơÙĔbñßÉYĲÊŸËƫ,Êƫ->ƉêieơÙĔbñßÉYĲÊŸËƫ      |  1868 / 131072 (1.43)  |     3 / 4 (75.00)     |  1816 / 131072 (1.39)  |
|                   Ƭƫƪ,Ƭƫƪ->Ƭƫƪ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    Ƭƫƪ,Ƭ->ƫƪ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|     ƫƪ,ƉêieơÙĔbñßÉYĲÊŸËƫ->ƪƉêieơÙĔbñßÉYĲÊŸË      |     2 / 4 (50.00)      |  1816 / 131072 (1.39) |  1816 / 131072 (1.39)  |
|     ƪƉêieơÙĔbñßÉYĲÊŸË,ƪi->ƪƉêieơÙĔbñßÉYĲÊŸË      |  1816 / 131072 (1.39)  |     3 / 4 (75.00)     |  1800 / 131072 (1.37)  |
|     ƪƉêieơÙĔbñßÉYĲÊŸË,Xi->ƪƉêieơÙĔbñßÉYĲÊŸËX     |  1800 / 131072 (1.37)  |     3 / 4 (75.00)     |  3584 / 262144 (1.37)  |
|                   ZYX,ZYX->ZYX                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ZYX,Z->YX                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|    YX,ƪƉêieơÙĔbñßÉYĲÊŸËX->YXƪƉêieơÙĔbñßÉĲÊŸË     |     2 / 4 (50.00)      |  3584 / 262144 (1.37) |  1792 / 262144 (0.68)  |
|    YXƪƉêieơÙĔbñßÉĲÊŸË,ŁY->XƪƉêieơÙĔbñßÉĲÊŸËŁ     |  1792 / 262144 (0.68)  |     3 / 4 (75.00)     |  2752 / 262144 (1.05)  |
|                   ņŅń,ņŅń->ņŅń                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ņŅń,ņ->Ņń                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ņń,ńi->Ņi                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    Ņi,ŁŅ->iŁ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    iŁ,Łi->iŁ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|    iŁ,XƪƉêieơÙĔbñßÉĲÊŸËŁ->iŁXƪƉêeơÙĔbñßÉĲÊŸË     |     3 / 4 (75.00)      |  2752 / 262144 (1.05) |  2752 / 262144 (1.05)  |
|    iŁXƪƉêeơÙĔbñßÉĲÊŸË,Łß->iŁXƪƉêeơÙĔbñßÉĲÊŸË     |  2752 / 262144 (1.05)  |     3 / 4 (75.00)     |  2476 / 262144 (0.94)  |
|    iŁXƪƉêeơÙĔbñßÉĲÊŸË,űß->iŁXƪƉêeơÙĔbñÉĲÊŸËű     |  2476 / 262144 (0.94)  |     3 / 4 (75.00)     |  3864 / 262144 (1.47)  |
|    iŁXƪƉêeơÙĔbñÉĲÊŸËű,űi->iŁXƪƉêeơÙĔbñÉĲÊŸËű     |  3864 / 262144 (1.47)  |     3 / 4 (75.00)     |  3864 / 262144 (1.47)  |
|    iŁXƪƉêeơÙĔbñÉĲÊŸËű,br->iŁXƪƉêeơÙĔbñÉĲÊŸËűr    |  3864 / 262144 (1.47)  |     3 / 4 (75.00)     |  7648 / 524288 (1.46)  |
|                   srq,srq->srq                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    srq,s->rq                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    rq,qi->ri                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|   ri,iŁXƪƉêeơÙĔbñÉĲÊŸËűr->riŁXƪƉêeơÙĔbñÉĲÊŸËű    |     3 / 4 (75.00)      |  7648 / 524288 (1.46) |  7640 / 524288 (1.46)  |
|   riŁXƪƉêeơÙĔbñÉĲÊŸËű,ōr->iŁXƪƉêeơÙĔbñÉĲÊŸËűō    |  7640 / 524288 (1.46)  |     3 / 4 (75.00)     |  7720 / 524288 (1.47)  |
|                   ȡȠȟ,ȡȠȟ->ȡȠȟ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ȡȠȟ,ȡ->Ƞȟ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ƞȟ,ōȠ->ȟō                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    ȟō,ȟi->ōi                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    ōi,ōi->ōi                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                   ȘȗȖ,ȘȗȖ->ȘȗȖ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ȘȗȖ,Ș->ȗȖ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    ȗȖ,Ȗi->ȗi                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    ȗi,ōȗ->iō                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    iō,ōi->iō                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|   iō,iŁXƪƉêeơÙĔbñÉĲÊŸËűō->iōŁXƪƉêeơÙĔbñÉĲÊŸËű    |     3 / 4 (75.00)      |  7720 / 524288 (1.47) |  7720 / 524288 (1.47)  |
|   iōŁXƪƉêeơÙĔbñÉĲÊŸËű,ōÙ->iōŁXƪƉêeơÙĔbñÉĲÊŸËű    |  7720 / 524288 (1.47)  |     3 / 4 (75.00)     |  6040 / 524288 (1.15)  |
|                   ŏŎō,ŏŎō->ŏŎō                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ŏŎō,ŏ->Ŏō                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ŏō,ŁŎ->ōŁ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|    ōŁ,iōŁXƪƉêeơÙĔbñÉĲÊŸËű->ŁiXƪƉêeơÙĔbñÉĲÊŸËű    |     3 / 4 (75.00)      |  6040 / 524288 (1.15) |  3304 / 262144 (1.26)  |
|    ŁiXƪƉêeơÙĔbñÉĲÊŸËű,ÌË->ŁiXƪƉêeơÙĔbñÉĲÊŸËűÌ    |  3304 / 262144 (1.26)  |     3 / 4 (75.00)     |  4996 / 524288 (0.95)  |
|   ŁiXƪƉêeơÙĔbñÉĲÊŸËűÌ,ÌÉ->ŁiXƪƉêeơÙĔbñÉĲÊŸËűÌ    |  4996 / 524288 (0.95)  |     3 / 4 (75.00)     |  4820 / 524288 (0.92)  |
|                   ÍËÉ,ÍËÉ->ÍËÉ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|   ÍËÉ,ŁiXƪƉêeơÙĔbñÉĲÊŸËűÌ->ÍÉŁiXƪƉêeơÙĔbñĲÊŸűÌ   |     6 / 8 (75.00)      |  4820 / 524288 (0.92) |  4852 / 524288 (0.93)  |
|  ÍÉŁiXƪƉêeơÙĔbñĲÊŸűÌ,ÎÍÌ->ÍÉŁiXƪƉêeơÙĔbñĲÊŸűÌÎ   |  4852 / 524288 (0.93)  |     7 / 8 (87.50)     | 8012 / 1048576 (0.76)  |
|  ÍÉŁiXƪƉêeơÙĔbñĲÊŸűÌÎ,ÎÊÌ->ÍÉŁiXƪƉêeơÙĔbñĲÊŸűÎ   | 8012 / 1048576 (0.76)  |     7 / 8 (87.50)     |  6336 / 524288 (1.21)  |
|                    Î,ÎÊÍ->ÎÊÍ                    |     1 / 2 (50.00)      |     7 / 8 (87.50)     |     3 / 8 (37.50)      |
|    ÎÊÍ,ÍÉŁiXƪƉêeơÙĔbñĲÊŸűÎ->ÊÉŁiXƪƉêeơÙĔbñĲŸű    |     3 / 8 (37.50)      |  6336 / 524288 (1.21) |  1572 / 131072 (1.20)  |
|     ÊÉŁiXƪƉêeơÙĔbñĲŸű,bÓ->ÊÉŁiXƪƉêeơÙĔbñĲŸűÓ     |  1572 / 131072 (1.20)  |     3 / 4 (75.00)     |  3112 / 262144 (1.19)  |
|    ÊÉŁiXƪƉêeơÙĔbñĲŸűÓ,êÓ->ÊÉŁiXƪƉêeơÙĔbñĲŸűÓ     |  3112 / 262144 (1.19)  |     3 / 4 (75.00)     |  2216 / 262144 (0.85)  |
|    ÊÉŁiXƪƉêeơÙĔbñĲŸűÓ,eÓ->ÊÉŁiXƪƉêeơÙĔbñĲŸűÓ     |  2216 / 262144 (0.85)  |     3 / 4 (75.00)     |  2216 / 262144 (0.85)  |
|                   ÔÓÒ,ÔÓÒ->ÔÓÒ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ÔÓÒ,Ô->ÓÒ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|    ÓÒ,ÊÉŁiXƪƉêeơÙĔbñĲŸűÓ->ÒÊÉŁiXƪƉêeơÙĔbñĲŸű     |     2 / 4 (50.00)      |  2216 / 262144 (0.85) |  2216 / 262144 (0.85)  |
|    ÒÊÉŁiXƪƉêeơÙĔbñĲŸű,Òi->ÒÊÉŁiXƪƉêeơÙĔbñĲŸű     |  2216 / 262144 (0.85)  |     3 / 4 (75.00)     |  2212 / 262144 (0.84)  |
|    ÒÊÉŁiXƪƉêeơÙĔbñĲŸű,ÒŚ->ÊÉŁiXƪƉêeơÙĔbñĲŸűŚ     |  2212 / 262144 (0.84)  |     3 / 4 (75.00)     |  2216 / 262144 (0.85)  |
|                   śŚř,śŚř->śŚř                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    śŚř,ś->Śř                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Śř,ři->Śi                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|    Śi,ÊÉŁiXƪƉêeơÙĔbñĲŸűŚ->ŚiÊÉŁXƪƉêeơÙĔbñĲŸű     |     3 / 4 (75.00)      |  2216 / 262144 (0.85) |  2212 / 262144 (0.84)  |
|    ŚiÊÉŁXƪƉêeơÙĔbñĲŸű,Õi->ŚiÊÉŁXƪƉêeơÙĔbñĲŸűÕ    |  2212 / 262144 (0.84)  |     3 / 4 (75.00)     |  4420 / 524288 (0.84)  |
|                   ×ÖÕ,×ÖÕ->×ÖÕ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ×ÖÕ,×->ÖÕ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    ÖÕ,bÖ->Õb                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|   Õb,ŚiÊÉŁXƪƉêeơÙĔbñĲŸűÕ->ÕbŚiÊÉŁXƪƉêeơÙĔñĲŸű    |     3 / 4 (75.00)      |  4420 / 524288 (0.84) |  4388 / 524288 (0.84)  |
|                   éèç,éèç->éèç                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    éèç,é->èç                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    èç,bè->çb                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|   çb,ÕbŚiÊÉŁXƪƉêeơÙĔñĲŸű->çÕŚiÊÉŁXƪƉêeơÙĔñĲŸű    |     3 / 4 (75.00)      |  4388 / 524288 (0.84) |  8712 / 524288 (1.66)  |
|   çÕŚiÊÉŁXƪƉêeơÙĔñĲŸű,çi->çÕŚiÊÉŁXƪƉêeơÙĔñĲŸű    |  8712 / 524288 (1.66)  |     3 / 4 (75.00)     |  8708 / 524288 (1.66)  |
|   çÕŚiÊÉŁXƪƉêeơÙĔñĲŸű,Éƍ->çÕŚiÊÉŁXƪƉêeơÙĔñĲŸűƍ   |  8708 / 524288 (1.66)  |     3 / 4 (75.00)     | 17128 / 1048576 (1.63) |
|  çÕŚiÊÉŁXƪƉêeơÙĔñĲŸűƍ,Éƽ->çÕŚiÊŁXƪƉêeơÙĔñĲŸűƍƽ   | 17128 / 1048576 (1.63) |     3 / 4 (75.00)     | 33680 / 1048576 (3.21) |
|  çÕŚiÊŁXƪƉêeơÙĔñĲŸűƍƽ,Êƽ->çÕŚiÊŁXƪƉêeơÙĔñĲŸűƍƽ   | 33680 / 1048576 (3.21) |     3 / 4 (75.00)     | 33104 / 1048576 (3.16) |
|   çÕŚiÊŁXƪƉêeơÙĔñĲŸűƍƽ,Êƍ->çÕŚiŁXƪƉêeơÙĔñĲŸűƍƽ   | 33104 / 1048576 (3.16) |     3 / 4 (75.00)     | 32528 / 524288 (6.20)  |
|                   ƾƽƼ,ƾƽƼ->ƾƽƼ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ƾƽƼ,ƾ->ƽƼ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|   ƽƼ,çÕŚiŁXƪƉêeơÙĔñĲŸűƍƽ->ƼçÕŚiŁXƪƉêeơÙĔñĲŸűƍ    |     2 / 4 (50.00)      | 32528 / 524288 (6.20) | 32528 / 524288 (6.20)  |
|                   Ǝƍƌ,Ǝƍƌ->Ǝƍƌ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    Ǝƍƌ,Ǝ->ƍƌ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|   ƍƌ,ƼçÕŚiŁXƪƉêeơÙĔñĲŸűƍ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸű    |     2 / 4 (50.00)      | 32528 / 524288 (6.20) | 32528 / 524288 (6.20)  |
|   ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸű,ƌi->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸű    | 32528 / 524288 (6.20)  |     3 / 4 (75.00)     | 32520 / 524288 (6.20)  |
|   ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸű,Ƽi->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸű    | 32520 / 524288 (6.20)  |     3 / 4 (75.00)     | 32516 / 524288 (6.20)  |
|   ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸű,XĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 32516 / 524288 (6.20)  |     3 / 4 (75.00)     | 44808 / 1048576 (4.27) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,űĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 44808 / 1048576 (4.27) |     3 / 4 (75.00)     | 38664 / 1048576 (3.69) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,çĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 38664 / 1048576 (3.69) |     3 / 4 (75.00)     | 35592 / 1048576 (3.39) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ƌĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 35592 / 1048576 (3.39) |     3 / 4 (75.00)     | 34056 / 1048576 (3.25) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ƉĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 34056 / 1048576 (3.25) |     3 / 4 (75.00)     | 33288 / 1048576 (3.17) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ĔĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 33288 / 1048576 (3.17) |     3 / 4 (75.00)     | 32902 / 1048576 (3.14) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ƼĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 32902 / 1048576 (3.14) |     3 / 4 (75.00)     | 32710 / 1048576 (3.12) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ơĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 32710 / 1048576 (3.12) |     3 / 4 (75.00)     | 32614 / 1048576 (3.11) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ƪĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 32614 / 1048576 (3.11) |     3 / 4 (75.00)     | 32566 / 1048576 (3.11) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,êĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 32566 / 1048576 (3.11) |     3 / 4 (75.00)     | 32550 / 1048576 (3.10) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ÕĪ->ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ   | 32550 / 1048576 (3.10) |     3 / 4 (75.00)     | 32534 / 1048576 (3.10) |
|  ƌƼçÕŚiŁXƪƉêeơÙĔñĲŸűĪ,ƉĤ->ƌƼçÕŚiŁXƪêeơÙĔñĲŸűĪĤ   | 32534 / 1048576 (3.10) |     3 / 4 (75.00)     | 32556 / 1048576 (3.10) |
|   ƌƼçÕŚiŁXƪêeơÙĔñĲŸűĪĤ,ƼĤ->ƌçÕŚiŁXƪêeơÙĔñĲŸűĪĤ   | 32556 / 1048576 (3.10) |     3 / 4 (75.00)     | 16300 / 524288 (3.11)  |
|    ƌçÕŚiŁXƪêeơÙĔñĲŸűĪĤ,çĤ->ƌÕŚiŁXƪêeơÙĔñĲŸűĪĤ    | 16300 / 524288 (3.11)  |     3 / 4 (75.00)     |  8172 / 262144 (3.12)  |
|     ƌÕŚiŁXƪêeơÙĔñĲŸűĪĤ,êĤ->ƌÕŚiŁXƪeơÙĔñĲŸűĪĤ     |  8172 / 262144 (3.12)  |     3 / 4 (75.00)     |  5548 / 131072 (4.23)  |
|     ƌÕŚiŁXƪeơÙĔñĲŸűĪĤ,ƪĤ->ƌÕŚiŁXƪeơÙĔñĲŸűĪĤ      |  5548 / 131072 (4.23)  |     3 / 4 (75.00)     |  4268 / 131072 (3.26)  |
|                   ĥĤģ,ĥĤģ->ĥĤģ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ĥĤģ,ĥ->Ĥģ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    Ĥģ,ģĪ->ĤĪ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|     ĤĪ,ƌÕŚiŁXƪeơÙĔñĲŸűĪĤ->ĤĪƌÕŚiŁXƪeơÙĔñĲŸű      |     3 / 4 (75.00)      |  4268 / 131072 (3.26) |  4250 / 131072 (3.24)  |
|     ĤĪƌÕŚiŁXƪeơÙĔñĲŸű,űĤ->ĤĪƌÕŚiŁXƪeơÙĔñĲŸű      |  4250 / 131072 (3.24)  |     3 / 4 (75.00)     |  3610 / 131072 (2.75)  |
|     ĤĪƌÕŚiŁXƪeơÙĔñĲŸű,ƌĤ->ĤĪƌÕŚiŁXƪeơÙĔñĲŸű      |  3610 / 131072 (2.75)  |     3 / 4 (75.00)     |  3290 / 131072 (2.51)  |
|     ĤĪƌÕŚiŁXƪeơÙĔñĲŸű,ÕĤ->ĤĪƌÕŚiŁXƪeơÙĔñĲŸű      |  3290 / 131072 (2.51)  |     3 / 4 (75.00)     |  3130 / 131072 (2.39)  |
|     ĤĪƌÕŚiŁXƪeơÙĔñĲŸű,XĤ->ĤĪƌÕŚiŁXƪeơÙĔñĲŸű      |  3130 / 131072 (2.39)  |     3 / 4 (75.00)     |  3034 / 131072 (2.31)  |
|     ĤĪƌÕŚiŁXƪeơÙĔñĲŸű,ƪƮ->ĤĪƌÕŚiŁXeơÙĔñĲŸűƮ      |  3034 / 131072 (2.31)  |     3 / 4 (75.00)     |  3124 / 131072 (2.38)  |
|     ĤĪƌÕŚiŁXeơÙĔñĲŸűƮ,ƌƐ->ĤĪÕŚiŁXeơÙĔñĲŸűƮƐ      |  3124 / 131072 (2.38)  |     3 / 4 (75.00)     |  3304 / 131072 (2.52)  |
|      ĤĪÕŚiŁXeơÙĔñĲŸűƮƐ,XƐ->ĤĪÕŚiŁeơÙĔñĲŸűƮƐ      |  3304 / 131072 (2.52)  |     3 / 4 (75.00)     |  1832 / 65536 (2.80)   |
|                   ĢġĠ,ĢġĠ->ĢġĠ                   |     7 / 8 (87.50)      |     7 / 8 (87.50)     |     6 / 8 (75.00)      |
|                    ĢġĠ,Ģ->ġĠ                     |     6 / 8 (75.00)      |     1 / 2 (50.00)     |     2 / 4 (50.00)      |
|                    ġĠ,Ĕġ->ĠĔ                     |     2 / 4 (50.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    ĠĔ,ĠĤ->ĔĤ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
|                    ĔĤ,ĔĤ->ĔĤ                     |     3 / 4 (75.00)      |     3 / 4 (75.00)     |     3 / 4 (75.00)      |
